[INFO]  Mode: Apply Changes
[INFO]  Root: G:\Git\bardos-do-mondego\docs\dm
[INFO]  Blank source: G:\Git\bardos-do-mondego\tools\blank.png
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\branwir.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\calra_brightwater.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\cleseur.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\cultista.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\curador.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\darsen.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\dolrea_vas.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\druida_infestado.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\eliza_greenbottle.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\finn_greenbottle.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\guarda_da_cidade.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\jeraldina.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\kaldros_veynor.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\klikz.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\kobolds_infectados.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\kristryd_splitanvil.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\liwana.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\luthor.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\luthor_greystone.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\major-domo_castelo.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\malrik_dorn.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\marielle_duns.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\mestre_donlan.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\mestre_tolinn.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\mestre_tolyn.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\mr0.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\myria.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\old_rasko.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\outros_npcs.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\prysanna.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\pryssana.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\raveth_xil_zyrl.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\senhor_rodrik.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\sir_gregor.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\snikil_pescabrasa.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\soren_vest.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\sybel_astren.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\taverneiro_refugio.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\thamior.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\tilda_auren.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\tobias_greenbottle.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\trixie.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\vaelkor_ashbrand.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\vareth_lionmane.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\verena_kestrel.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\zael.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\zahel.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\zavros_karamark.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\npc\zeibranth.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\conclave_anfibio.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\culto_elemental.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\guilda_dos_assassinos.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\guilda_dos_ladroes.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\ordem_de_scarlat.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\organizations\sociedade_dos_magos.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\pc\pc_leo..md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\pc\pc_triss_merrill.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\pc\pc_usopp.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\boatos_sobre_piratas.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\lendas_das_ruinas_sombras.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\palavras_arcanas.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\rumores_da_mao_roubada.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\rumores_do_vale_lytharien.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\rumors\rumores_sobre_illithids.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\ameaca_em_pessegueiro.md  replaced: 2  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\assalto_ao_museu_de_greyhawk.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\a_crianca_perdida.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\emboscada_no_rio_neem.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\incendio_loja_olho_de_boccob.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\misterios_de_mirens_hallow.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\o_dia_da_lua_negra.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\o_enigma_de_greyhawk.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\o_misterio_de_vauria.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\o_misterio_dos_esgotos.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\quest_dos_fungos.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\resgate_de_dustin_ruinas_forte_vanthir.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\ritual_do_fungo.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\rumores_e_aliancas_em_eribend.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\rumores_no_lago_umbra.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\s08_-_intriga_nas_ondas_de_lo_reltarma.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\the_fouled_stream.md  replaced: 1  copied blank: 0
[FIXED] G:\Git\bardos-do-mondego\docs\dm\summary\vale_de_lytharien_aventura.md  replaced: 1  copied blank: 0
